game_id,home_team,away_team,season_type,week,total_home_score,total_away_score,season,pts_H_minus_A
2019_10_CAR_GB,GB,CAR,REG,10,24,16,2019,8
2019_10_DET_CHI,CHI,DET,REG,10,20,13,2019,7
2019_10_KC_TEN,TEN,KC,REG,10,35,32,2019,3
2019_10_LA_PIT,PIT,LA,REG,10,17,12,2019,5
2019_10_LAC_OAK,LV,LAC,REG,10,26,24,2019,2
2019_10_MIA_IND,IND,MIA,REG,10,12,16,2019,-4
2019_10_MIN_DAL,DAL,MIN,REG,10,24,28,2019,-4
2019_10_NYG_NYJ,NYJ,NYG,REG,10,34,27,2019,7
2019_10_SEA_SF,SF,SEA,REG,10,24,27,2019,-3
2019_11_ARI_SF,SF,ARI,REG,11,36,26,2019,10
2019_11_ATL_CAR,CAR,ATL,REG,11,3,29,2019,-26
2019_11_BUF_MIA,MIA,BUF,REG,11,20,37,2019,-17
2019_11_CHI_LA,LA,CHI,REG,11,17,7,2019,10
2019_11_CIN_OAK,LV,CIN,REG,11,17,10,2019,7
2019_11_DAL_DET,DET,DAL,REG,11,27,35,2019,-8
2019_11_DEN_MIN,MIN,DEN,REG,11,27,23,2019,4
2019_11_HOU_BAL,BAL,HOU,REG,11,41,7,2019,34
2019_11_JAX_IND,IND,JAX,REG,11,33,13,2019,20
2019_11_KC_LAC,LAC,KC,REG,11,17,24,2019,-7
2019_11_NE_PHI,PHI,NE,REG,11,10,17,2019,-7
2019_11_NO_TB,TB,NO,REG,11,17,34,2019,-17
2019_11_NYJ_WAS,WAS,NYJ,REG,11,17,34,2019,-17
2019_11_PIT_CLE,CLE,PIT,REG,11,21,7,2019,14
2019_12_BAL_LA,LA,BAL,REG,12,6,45,2019,-39
2019_12_CAR_NO,NO,CAR,REG,12,34,31,2019,3
2019_12_DAL_NE,NE,DAL,REG,12,13,9,2019,4
2019_12_DEN_BUF,BUF,DEN,REG,12,20,3,2019,17
2019_12_DET_WAS,WAS,DET,REG,12,19,16,2019,3
2019_12_GB_SF,SF,GB,REG,12,37,8,2019,29
2019_12_IND_HOU,HOU,IND,REG,12,20,17,2019,3
2019_12_JAX_TEN,TEN,JAX,REG,12,42,20,2019,22
2019_12_MIA_CLE,CLE,MIA,REG,12,41,24,2019,17
2019_12_NYG_CHI,CHI,NYG,REG,12,19,14,2019,5
2019_12_OAK_NYJ,NYJ,LV,REG,12,34,3,2019,31
2019_12_PIT_CIN,CIN,PIT,REG,12,10,16,2019,-6
2019_12_SEA_PHI,PHI,SEA,REG,12,9,17,2019,-8
2019_12_TB_ATL,ATL,TB,REG,12,22,35,2019,-13
2019_13_BUF_DAL,DAL,BUF,REG,13,15,26,2019,-11
2019_13_CHI_DET,DET,CHI,REG,13,20,24,2019,-4
2019_13_CLE_PIT,PIT,CLE,REG,13,20,13,2019,7
2019_13_GB_NYG,NYG,GB,REG,13,13,31,2019,-18
2019_13_LA_ARI,ARI,LA,REG,13,7,34,2019,-27
2019_13_LAC_DEN,DEN,LAC,REG,13,23,20,2019,3
2019_13_MIN_SEA,SEA,MIN,REG,13,37,30,2019,7
2019_13_NE_HOU,HOU,NE,REG,13,28,22,2019,6
2019_13_NO_ATL,ATL,NO,REG,13,18,26,2019,-8
2019_13_NYJ_CIN,CIN,NYJ,REG,13,22,6,2019,16
2019_13_OAK_KC,KC,LV,REG,13,40,9,2019,31
2019_13_PHI_MIA,MIA,PHI,REG,13,37,31,2019,6
2019_13_SF_BAL,BAL,SF,REG,13,20,17,2019,3
2019_13_TB_JAX,JAX,TB,REG,13,11,28,2019,-17
2019_13_TEN_IND,IND,TEN,REG,13,17,31,2019,-14
2019_13_WAS_CAR,CAR,WAS,REG,13,21,29,2019,-8
2019_14_BAL_BUF,BUF,BAL,REG,14,17,24,2019,-7
2019_14_CAR_ATL,ATL,CAR,REG,14,40,20,2019,20
2019_14_CIN_CLE,CLE,CIN,REG,14,27,19,2019,8
2019_14_DAL_CHI,CHI,DAL,REG,14,31,24,2019,7
2019_14_DEN_HOU,HOU,DEN,REG,14,24,38,2019,-14
2019_14_DET_MIN,MIN,DET,REG,14,20,7,2019,13
2019_14_IND_TB,TB,IND,REG,14,38,35,2019,3
2019_14_KC_NE,NE,KC,REG,14,16,23,2019,-7
2019_14_LAC_JAX,JAX,LAC,REG,14,10,45,2019,-35
2019_14_MIA_NYJ,NYJ,MIA,REG,14,22,21,2019,1
2019_14_NYG_PHI,PHI,NYG,REG,14,23,17,2019,6
2019_14_PIT_ARI,ARI,PIT,REG,14,17,23,2019,-6
2019_14_SEA_LA,LA,SEA,REG,14,28,12,2019,16
2019_14_SF_NO,NO,SF,REG,14,46,48,2019,-2
2019_14_TEN_OAK,LV,TEN,REG,14,21,42,2019,-21
2019_14_WAS_GB,GB,WAS,REG,14,20,15,2019,5
2019_15_ATL_SF,SF,ATL,REG,15,22,29,2019,-7
2019_15_BUF_PIT,PIT,BUF,REG,15,10,17,2019,-7
2019_15_CHI_GB,GB,CHI,REG,15,21,13,2019,8
2019_15_CLE_ARI,ARI,CLE,REG,15,38,24,2019,14
2019_15_DEN_KC,KC,DEN,REG,15,23,3,2019,20
2019_15_HOU_TEN,TEN,HOU,REG,15,21,24,2019,-3
2019_15_IND_NO,NO,IND,REG,15,34,7,2019,27
2019_15_JAX_OAK,LV,JAX,REG,15,16,20,2019,-4
2019_15_LA_DAL,DAL,LA,REG,15,44,21,2019,23
2019_15_MIA_NYG,NYG,MIA,REG,15,36,20,2019,16
2019_15_MIN_LAC,LAC,MIN,REG,15,10,39,2019,-29
2019_15_NE_CIN,CIN,NE,REG,15,13,34,2019,-21
2019_15_NYJ_BAL,BAL,NYJ,REG,15,42,21,2019,21
2019_15_PHI_WAS,WAS,PHI,REG,15,27,37,2019,-10
2019_15_SEA_CAR,CAR,SEA,REG,15,24,30,2019,-6
2019_15_TB_DET,DET,TB,REG,15,17,38,2019,-21
2019_16_ARI_SEA,SEA,ARI,REG,16,13,27,2019,-14
2019_16_BAL_CLE,CLE,BAL,REG,16,15,31,2019,-16
2019_16_BUF_NE,NE,BUF,REG,16,24,17,2019,7
2019_16_CAR_IND,IND,CAR,REG,16,38,6,2019,32
2019_16_CIN_MIA,MIA,CIN,REG,16,38,35,2019,3
2019_16_DAL_PHI,PHI,DAL,REG,16,17,9,2019,8
2019_16_DET_DEN,DEN,DET,REG,16,27,17,2019,10
2019_16_GB_MIN,MIN,GB,REG,16,10,23,2019,-13
2019_16_HOU_TB,TB,HOU,REG,16,20,23,2019,-3
2019_16_JAX_ATL,ATL,JAX,REG,16,24,12,2019,12
2019_16_KC_CHI,CHI,KC,REG,16,3,26,2019,-23
2019_16_LA_SF,SF,LA,REG,16,34,31,2019,3
2019_16_NO_TEN,TEN,NO,REG,16,28,38,2019,-10
2019_16_NYG_WAS,WAS,NYG,REG,16,35,41,2019,-6
2019_16_OAK_LAC,LAC,LV,REG,16,17,24,2019,-7
2019_16_PIT_NYJ,NYJ,PIT,REG,16,16,10,2019,6
2019_17_ARI_LA,LA,ARI,REG,17,31,24,2019,7
2019_17_ATL_TB,TB,ATL,REG,17,22,28,2019,-6
2019_17_CHI_MIN,MIN,CHI,REG,17,19,21,2019,-2
2019_17_CLE_CIN,CIN,CLE,REG,17,33,23,2019,10
2019_17_GB_DET,DET,GB,REG,17,20,23,2019,-3
2019_17_IND_JAX,JAX,IND,REG,17,38,20,2019,18
2019_17_LAC_KC,KC,LAC,REG,17,31,21,2019,10
2019_17_MIA_NE,NE,MIA,REG,17,24,27,2019,-3
2019_17_NO_CAR,CAR,NO,REG,17,10,42,2019,-32
2019_17_NYJ_BUF,BUF,NYJ,REG,17,6,13,2019,-7
2019_17_OAK_DEN,DEN,LV,REG,17,16,15,2019,1
2019_17_PHI_NYG,NYG,PHI,REG,17,17,34,2019,-17
2019_17_PIT_BAL,BAL,PIT,REG,17,28,10,2019,18
2019_17_SF_SEA,SEA,SF,REG,17,21,26,2019,-5
2019_17_TEN_HOU,HOU,TEN,REG,17,14,35,2019,-21
2019_17_WAS_DAL,DAL,WAS,REG,17,47,16,2019,31
2019_18_BUF_HOU,HOU,BUF,POST,18,22,19,2019,3
2019_18_MIN_NO,NO,MIN,POST,18,20,26,2019,-6
2019_18_SEA_PHI,PHI,SEA,POST,18,9,17,2019,-8
2019_18_TEN_NE,NE,TEN,POST,18,13,20,2019,-7
2019_19_HOU_KC,KC,HOU,POST,19,51,31,2019,20
2019_19_MIN_SF,SF,MIN,POST,19,27,10,2019,17
2019_19_SEA_GB,GB,SEA,POST,19,28,23,2019,5
2019_19_TEN_BAL,BAL,TEN,POST,19,12,28,2019,-16
2019_20_GB_SF,SF,GB,POST,20,37,20,2019,17
2019_20_TEN_KC,KC,TEN,POST,20,35,24,2019,11
2019_21_SF_KC,KC,SF,POST,21,31,20,2019,11
2020_01_ARI_SF,SF,ARI,REG,1,20,24,2020,-4
2020_01_CHI_DET,DET,CHI,REG,1,23,27,2020,-4
2020_01_CLE_BAL,BAL,CLE,REG,1,38,6,2020,32
2020_01_DAL_LA,LA,DAL,REG,1,20,17,2020,3
2020_01_GB_MIN,MIN,GB,REG,1,34,43,2020,-9
2020_01_HOU_KC,KC,HOU,REG,1,34,20,2020,14
2020_01_IND_JAX,JAX,IND,REG,1,27,20,2020,7
2020_01_LAC_CIN,CIN,LAC,REG,1,13,16,2020,-3
2020_01_LV_CAR,CAR,LV,REG,1,30,34,2020,-4
2020_01_MIA_NE,NE,MIA,REG,1,21,11,2020,10
2020_01_NYJ_BUF,BUF,NYJ,REG,1,27,17,2020,10
2020_01_PHI_WAS,WAS,PHI,REG,1,27,17,2020,10
2020_01_PIT_NYG,NYG,PIT,REG,1,16,26,2020,-10
2020_01_SEA_ATL,ATL,SEA,REG,1,25,38,2020,-13
2020_01_TB_NO,NO,TB,REG,1,34,23,2020,11
2020_01_TEN_DEN,DEN,TEN,REG,1,14,16,2020,-2
2020_02_ATL_DAL,DAL,ATL,REG,2,40,39,2020,1
2020_02_BAL_HOU,HOU,BAL,REG,2,16,33,2020,-17
2020_02_BUF_MIA,MIA,BUF,REG,2,28,31,2020,-3
2020_02_CAR_TB,TB,CAR,REG,2,31,17,2020,14
2020_02_CIN_CLE,CLE,CIN,REG,2,35,30,2020,5
2020_02_DEN_PIT,PIT,DEN,REG,2,26,21,2020,5
2020_02_DET_GB,GB,DET,REG,2,42,21,2020,21
2020_02_JAX_TEN,TEN,JAX,REG,2,33,30,2020,3
2020_02_KC_LAC,LAC,KC,REG,2,20,23,2020,-3
2020_02_LA_PHI,PHI,LA,REG,2,19,37,2020,-18
2020_02_MIN_IND,IND,MIN,REG,2,28,11,2020,17
2020_02_NE_SEA,SEA,NE,REG,2,35,30,2020,5
2020_02_NO_LV,LV,NO,REG,2,34,24,2020,10
2020_02_NYG_CHI,CHI,NYG,REG,2,17,13,2020,4
2020_02_SF_NYJ,NYJ,SF,REG,2,13,31,2020,-18
2020_02_WAS_ARI,ARI,WAS,REG,2,30,15,2020,15
2020_03_CAR_LAC,LAC,CAR,REG,3,16,21,2020,-5
2020_03_CHI_ATL,ATL,CHI,REG,3,26,30,2020,-4
2020_03_CIN_PHI,PHI,CIN,REG,3,23,23,2020,0
2020_03_DAL_SEA,SEA,DAL,REG,3,38,31,2020,7
2020_03_DET_ARI,ARI,DET,REG,3,23,26,2020,-3
2020_03_GB_NO,NO,GB,REG,3,30,37,2020,-7
2020_03_HOU_PIT,PIT,HOU,REG,3,28,21,2020,7
2020_03_KC_BAL,BAL,KC,REG,3,20,34,2020,-14
2020_03_LA_BUF,BUF,LA,REG,3,35,32,2020,3
2020_03_LV_NE,NE,LV,REG,3,36,20,2020,16
2020_03_MIA_JAX,JAX,MIA,REG,3,13,31,2020,-18
2020_03_NYJ_IND,IND,NYJ,REG,3,36,7,2020,29
2020_03_SF_NYG,NYG,SF,REG,3,9,36,2020,-27
2020_03_TB_DEN,DEN,TB,REG,3,10,28,2020,-18
2020_03_TEN_MIN,MIN,TEN,REG,3,30,31,2020,-1
2020_03_WAS_CLE,CLE,WAS,REG,3,34,20,2020,14
2020_04_ARI_CAR,CAR,ARI,REG,4,31,21,2020,10
2020_04_ATL_GB,GB,ATL,REG,4,30,16,2020,14
2020_04_BAL_WAS,WAS,BAL,REG,4,17,31,2020,-14
2020_04_BUF_LV,LV,BUF,REG,4,23,30,2020,-7
2020_04_CLE_DAL,DAL,CLE,REG,4,38,49,2020,-11
2020_04_DEN_NYJ,NYJ,DEN,REG,4,28,37,2020,-9
